date,stock_id,sector,momentum,value,quality,size,low_vol,fwd_return
2022-05-13,STK000,Tech,1.2375113808464706,0.6695521784939413,0.06361458022625428,0.5269275849463797,-0.046357809239012115,0.240816
2022-05-20,STK000,Tech,,0.49647754338701905,0.5784107141617485,0.6956737147086325,0.4948090802535735,-1.501501
2022-05-27,STK000,Tech,0.2263566799589432,0.10631330995164556,1.6144902168853352,0.6031359232557862,0.5723043835751351,-0.881845
2022-06-03,STK000,Tech,0.6934558628930698,-0.9874378111049688,-0.09947734225552084,0.6066276960718774,-0.11548553568068277,-0.246466
2022-06-10,STK000,Tech,0.6000546102404433,-1.5164130004703644,-0.17742022383660497,0.6589769757207643,0.42042946730744707,0.640712
2022-06-17,STK000,Tech,0.8295835050720717,-0.6518789564944455,0.4449056294132422,0.5892512580254171,1.4509793624224507,1.947923
2022-06-24,STK000,Tech,0.9039160036299859,0.34586446199399756,1.0428089446547808,0.5452039029939794,1.5139280267731454,0.117594
2022-07-01,STK000,Tech,1.1938190504960582,0.5687527693961406,1.8640568851936536,0.6444373512569058,1.5141884083125163,0.427073
2022-07-08,STK000,Tech,1.2168812439654622,-0.36116980296504425,2.0989776741999595,0.5823947666687178,0.11117910852481556,-1.48408
2022-07-15,STK000,Tech,0.9725510054109268,-0.30097235799720523,1.7121235749088561,0.6382408638897514,0.847253335830517,0.781581
2022-07-22,STK000,Tech,1.280295942395776,-0.4135421937000828,1.2077643544436014,0.5840990408854583,1.309438375118224,-0.561485
2022-07-29,STK000,Tech,1.785723282537647,-0.6819315237149677,0.2734020576376795,0.6985018526017128,0.7566277059156263,0.015936
2022-08-05,STK000,Tech,1.698767631605487,-0.7720068856880709,0.5742884924795071,0.5871469802352922,0.8053960600357886,0.758154
2022-08-12,STK000,Tech,1.5169304395231047,-0.41348020763205473,-0.0449219036511815,0.557989899785707,0.7802020996903258,0.698067
2022-08-19,STK000,Tech,1.1522411021523837,-0.43325966392034815,-0.013821167133563426,0.6061746606448388,0.24289426504676515,-1.258441
2022-08-26,STK000,Tech,1.5958447405311802,-0.3792134341076657,0.3983528938968909,0.5656209950186215,-0.6759859935080681,0.961693
2022-09-02,STK000,Tech,1.1744813667854679,-0.09708977904170338,0.21902603643662835,0.5457697059530509,-0.36245282175629906,-0.027585
2022-09-09,STK000,Tech,1.071139450898906,-1.037671988052754,0.16486030809567462,0.6565095472328674,-0.17929379808441062,1.071297
2022-09-16,STK000,Tech,0.6785189245631276,-1.8060489785174532,0.4893388386066601,0.5254027894288414,-0.7120910830646716,1.768311
2022-09-23,STK000,Tech,1.036726489049322,-0.3584225300294271,1.298174211095081,0.6406819200964028,0.4698187830186147,2.069242
2022-09-30,STK000,Tech,0.8637952284371399,0.5509473991681995,1.5040991965809054,0.6692620868653674,1.0747572233917595,-1.016792
2022-10-07,STK000,Tech,0.6899543068984376,0.5884668880925752,0.04477462256822689,0.5720530148835736,1.979443558103236,0.766947
2022-10-14,STK000,Tech,1.1314454876723763,-0.2833080280435342,,0.6025802118230521,1.7679753200326724,-1.407615
2022-10-21,STK000,Tech,0.36786657489747243,-0.6290948499956814,1.3093620117171336,0.547381683456126,0.8912096576678621,1.645954
2022-10-28,STK000,Tech,0.5836540214752274,-0.09722102605381984,0.8405036627007842,0.6462578450867352,1.763725861381279,1.974489
2022-11-04,STK000,Tech,0.3170712609844671,1.2925854945763662,0.9222526871643769,0.524498326218977,2.2180003539194075,1.280986
2022-11-11,STK000,Tech,0.5047299774507327,0.6781414886314865,0.24010567384461043,0.638808246754831,1.0693020834417775,-0.33207
2022-11-18,STK000,Tech,-0.13285069844945108,0.2934929967295821,-0.32308979855173026,0.5892560637475,1.336100459179155,0.53714
2022-11-25,STK000,Tech,0.07710766612162077,0.08138999392327742,-0.8325610480526733,0.5464673652571774,1.0753048106565266,-0.7525
2022-12-02,STK000,Tech,-0.2675605908130185,-1.0196250742066513,-0.3772627682611884,0.5539517641916651,0.5324887207320094,-0.196563
2022-12-09,STK000,Tech,-0.4156716107174295,-0.9209373526365029,0.1555518799156116,0.6132850683308949,0.24695099939601822,-0.354118
2022-12-16,STK000,Tech,0.1303741951673116,-1.082251490556431,0.10457111578417183,0.5292082392518735,-1.1041624299320545,-2.190223
2022-12-23,STK000,Tech,0.12899037176549805,-1.2381243521824787,0.5062384111389746,0.616206568695142,-0.6075121740817727,-0.907176
2022-12-30,STK000,Tech,-0.13373168031159924,-1.2971382183129891,1.6553570320442037,0.5972790590730096,-0.12474763251887448,1.892816
2023-01-06,STK000,Tech,,-2.390800346717271,1.065994353929704,0.5689566903940064,-0.2755251200136289,-0.04276
2023-01-13,STK000,Tech,0.21549964893688786,-1.0820595832695368,1.5167731626308214,0.6131139910016573,0.388237923690581,0.422374
2023-01-20,STK000,Tech,0.23481874938426217,-0.3768130964292929,1.86496027414539,0.5487199533395158,0.7940605194224901,0.242297
2023-01-27,STK000,Tech,0.3948100056443088,-0.6360560375298516,1.9396070500293991,0.5748117650640524,0.9201224833842203,-0.436957
2023-02-03,STK000,Tech,-0.0678693585748109,-1.2160069300887786,1.745010526519817,0.5693035556080542,0.31579431481824155,-0.097576
2023-02-10,STK000,Tech,0.2070597448894052,-1.51164152599396,0.3717685443779408,0.5251703625710583,0.20803289608470524,-0.022109
2023-02-17,STK000,Tech,0.9267273580445162,-0.14882585474581775,1.5867960877896317,0.5719107745134262,1.06111324334064,-1.794248
2023-02-24,STK000,Tech,0.8387532740261159,0.5651276483643461,2.631776472179259,0.510261902752683,0.11566663418518414,1.032501
2023-03-03,STK000,Tech,0.8118213564115727,-0.079388659630793,1.9152429064514829,0.5607336342926709,-0.8883752716618302,2.040156
2023-03-10,STK000,Tech,0.7216344637232169,1.230705549967992,1.8721489331280916,0.5021676595808152,-0.5243676590108693,-0.792931
2023-03-17,STK000,Tech,0.5848830317294385,0.961265819448938,1.2039424776172807,0.5375088453927019,0.3170582001292793,-0.282151
2023-03-24,STK000,Tech,0.10675079909113415,0.21838303078540214,0.7166741805373814,0.5424912630133543,0.43246856605320017,1.597504
2023-03-31,STK000,Tech,0.01937053566341379,0.8126019083671596,0.6268694661241553,0.6094138099864999,-0.7176622820382121,-0.573727
2023-04-07,STK000,Tech,0.37990283495550237,0.6341431212689658,1.7474913967303674,0.5406358584867139,-1.3276627328174218,0.871626
2023-04-14,STK000,Tech,0.6017931864270168,1.627368739817537,1.4763337721011005,0.5260777475267704,0.0002068162353274991,4.778618
2023-04-21,STK000,Tech,0.45899543551181476,1.748218661539466,0.4054708439142228,0.5694591331549013,0.7114621903542185,1.006677
2023-04-28,STK000,Tech,0.7231695051810334,0.9870086064264992,0.4924620656416011,0.6835491754426227,0.7975334865689203,0.443088
2023-05-05,STK000,Tech,1.2679056142391865,1.2671130821667183,-0.7827849832626231,0.5055991788314244,0.2586384394355298,1.107261
2023-05-12,STK000,Tech,1.0061136248436782,1.831235130372298,-1.6283644385824778,0.6236064482953061,-0.7016319920793431,0.978726
2023-05-19,STK000,Tech,0.9598217777206245,1.1734050433832977,-1.119318010877786,0.6063575069745396,-0.30568864946084706,-0.439475
2023-05-26,STK000,Tech,0.7556762561299516,1.7623257948422553,-0.735623860754947,0.6932260448268768,-0.7899088563341035,-1.522979
2023-06-02,STK000,Tech,1.1267243035308008,1.5757396359386182,-0.3444165847186954,0.6034872617213226,-1.6658778252838304,0.563438
2023-06-09,STK000,Tech,0.7673435390104439,0.6399591109598131,-1.4459727299703071,0.5910377324368986,-1.0961284944780902,0.746714
2023-06-16,STK000,Tech,1.537462737519989,0.09981994731133877,-1.8496280692740896,0.590780065811043,-1.3153265250280184,0.038881
2023-06-23,STK000,Tech,2.2630677403353685,0.46173811739173604,-0.12805659279125947,0.5870804441563784,-1.3066559695408841,2.069563
2023-06-30,STK000,Tech,2.7299426217045957,-0.001341918873096079,0.37178732889799515,0.6240130486848412,-1.2482291966352554,2.092169
2023-07-07,STK000,Tech,2.7460353930389,1.6313837763475472,0.9509284733212836,0.5621539512982396,-1.9880081893633328,1.319461
2023-07-14,STK000,Tech,2.9323954389333835,1.181896745003322,,0.7407697979788244,-2.2638777306310125,0.168792
2023-07-21,STK000,Tech,2.893728617902467,0.07585604582875388,0.6532539474393015,0.6319054864305366,-1.7483327180411432,-1.648294
2023-07-28,STK000,Tech,3.159908097680201,-1.0845702938373463,0.8251471247638892,0.5794079131033831,-0.6836376375340092,0.49225
2023-08-04,STK000,Tech,3.149807230003767,-0.48080410882722374,1.519412352158319,0.5764889263768388,-0.23353468731423982,-1.145732
2023-08-11,STK000,Tech,3.141292880067754,-0.4383347874135701,0.9970719300251414,0.5881513133930596,0.5216673707789877,-1.487541
2023-08-18,STK000,Tech,3.1810013171728033,-0.43484541610090693,1.4668640490288274,0.5867456039135659,1.7488762050097215,1.390039
2023-08-25,STK000,Tech,3.6699521685651915,-0.016879103125412756,0.2134626590703793,0.6211623885098052,0.3407424913579777,2.209619
2023-09-01,STK000,Tech,3.8993919430670347,1.218203697745576,0.801107336313053,0.6039437896974279,0.10972121047786626,-0.952765
2023-09-08,STK000,Tech,3.13148754118787,1.3642004030207928,1.102496103900983,0.6622998732773351,1.0939315919644967,0.660568
2023-09-15,STK000,Tech,3.3583370291493995,1.3080342887957617,0.8601830981632889,0.5411934507887067,0.184872968693243,0.754535
2023-09-22,STK000,Tech,2.9958479836133476,0.7861325835485463,0.44831672378877907,0.5875330037008458,0.490556359391055,0.260829
2023-09-29,STK000,Tech,3.2072432822251455,-0.2845214393265165,-0.6225626684584432,0.5406500913868633,0.481266376047205,-1.270964
2023-10-06,STK000,Tech,1.8956957601151305,-0.3509920823629002,-1.8889138470986913,0.5656443692937786,-0.29681750113326943,1.537
2023-10-13,STK000,Tech,1.7171714346760032,-0.02232466524926098,-1.1088339284963613,0.5636566376182204,-0.30784208504956817,-1.146014
2023-10-20,STK000,Tech,,-0.851229765734368,-0.9043720267763675,0.6285798910725603,0.38623850872523313,-1.81012
2023-10-27,STK000,Tech,2.106894137259177,-0.30492847286618474,-1.9174805819517007,0.557593543701298,0.24988906866343602,-1.21532
2023-11-03,STK000,Tech,1.7870788470579155,-0.16713525775855473,-1.0788749188204854,0.659521101875393,-0.16186653358964442,0.41241
2023-11-10,STK000,Tech,1.0922484474206535,-0.30461932978206696,-1.1644779956468507,0.6623329158010693,-0.9817932311616585,-0.035466
2023-11-17,STK000,Tech,1.2802541261029579,0.9177257358763451,-0.5085756884429918,0.6254959864428241,-0.7726119141273757,-0.700522
2023-11-24,STK000,Tech,0.8929996447480104,-0.2144868846354013,-0.054419070351968156,0.5326885263896785,-0.4385640864712861,0.452816
2023-12-01,STK000,Tech,-0.0731596027732097,-0.051265249363405374,-0.2269959211404125,0.6615990916709747,-0.08311629068493284,0.107012
2023-12-08,STK000,Tech,-0.16361540317119388,0.14871360760150165,-0.7560029829361984,0.568294654049478,-0.9893218589271406,-2.689566
2023-12-15,STK000,Tech,-0.11617108222521395,-0.5289125013698195,-1.9717921062384165,0.5731237572102472,-0.48817739594382126,0.210362
2023-12-22,STK000,Tech,0.11685660369153147,-0.11291549093502325,-1.97257938761181,0.6156433573599681,-0.7425093398154814,1.14969
2023-12-29,STK000,Tech,0.11844270492816682,0.8583372204451815,,0.5468991084780774,-0.6261167032960412,-0.175417
2024-01-05,STK000,Tech,-0.15049117419607022,0.5999149147909586,-1.2030386066477188,0.6522001052278503,0.19160361425071332,-0.334644
2024-01-12,STK000,Tech,-0.4692141763069401,0.8595711021486692,0.06330308346090993,0.6297251705805103,-0.9813776927222442,2.013176
2024-01-19,STK000,Tech,-0.6456877512612542,0.5797326461886624,0.9303357780122917,0.7384152416909926,0.9725722959650024,-0.749942
2024-01-26,STK000,Tech,-0.4703550995101616,-0.46172484104852374,0.7889425749817028,0.6048841748405702,0.6464217924969853,-0.379303
2024-02-02,STK000,Tech,-0.3482749158462876,-1.1272184606594564,0.13475220034328972,0.5832631330017832,0.4702368493833063,-0.036374
2024-02-09,STK000,Tech,0.22914595448173328,-1.3461145132910195,-0.6802401375632825,0.6901778081059313,-1.1355271900882102,-0.489997
2024-02-16,STK000,Tech,-0.6505898313277825,-1.4423309301321887,-1.181146821150975,0.4966713521225317,-0.31637333392366196,-0.80946
2024-02-23,STK000,Tech,-0.32683706028744447,-1.1050492461788624,-0.9618633808790816,0.6013340633546614,-1.6972726914825569,-0.208449
2024-03-01,STK000,Tech,-0.23211845154433638,-0.011693024891556235,-0.5300801007956291,0.5831273354947165,-1.5708136142035525,1.282207
2024-03-08,STK000,Tech,-0.48780808985212143,0.02014386177505547,-0.12919385023437602,0.6514873446771827,-1.4914701179885506,0.463681
2024-03-15,STK000,Tech,-0.7630030948191098,0.6284516301646111,-0.8968074837813622,0.745297152518522,-1.533839852979366,-0.438961
2024-03-22,STK000,Tech,-1.0181790370022694,1.4215396721055906,-1.860062691726936,0.5561949029671286,-1.3687081717938703,-1.139368
2024-03-29,STK000,Tech,-0.6655578568285984,0.9201991343816701,-1.7127009570334975,0.6477588643608346,-0.8960032878525642,-0.830146
2024-04-05,STK000,Tech,-0.8453269664775673,1.8469830142557602,-1.4638277317604462,0.6595590334372802,-0.135746656350678,0.882601
2024-04-12,STK000,Tech,-0.8839396132533894,1.1593954014075454,-1.2317714688082417,0.6556724726838085,0.8501244132597394,-1.790649
2024-04-19,STK000,Tech,-0.745136307637398,0.7504166715245568,-1.6373534495114015,0.6021576636777439,0.3768157853818449,
2022-01-07,STK001,Energy,0.4892354618663742,-0.37741716457081076,0.20862001008397568,-2.327534041616642,-1.5223659836500139,-0.021452
2022-01-14,STK001,Energy,0.5760636067132017,-0.7725701397514098,0.21631393861397769,-2.4108999203862385,-1.3211721562834347,-1.304177
2022-01-21,STK001,Energy,1.0413706866949555,-1.437390124023882,0.24754757626691637,-2.274564153858508,-0.7191221152831719,0.126224
2022-01-28,STK001,Energy,0.3084924456558897,-0.9647946533389611,-0.6483180477980198,-2.4172676826159814,-0.2366560334788073,-0.796299
2022-02-04,STK001,Energy,0.5772691110385504,-1.1050030142708611,-0.5586776885125778,-2.4118413117580633,0.03506765489906634,-0.147357
2022-02-11,STK001,Energy,0.571372306224627,0.1007083814448474,-0.027007406781935674,-2.377461519868767,0.2600084268202319,-1.33118
2022-02-18,STK001,Energy,0.09840812126152153,-0.005538450208705081,-0.8696352506377698,-2.39181830875526,1.194845295837907,-0.00275
2022-02-25,STK001,Energy,-0.1136844234350907,0.4714864195976101,-0.40553353855461577,-2.3415818657146943,1.0165917125029083,-2.082252
2022-03-04,STK001,Energy,0.1339089197051866,-0.10404930527256853,,-2.379099921540195,-0.11524568755139883,-0.411022
2022-03-11,STK001,Energy,0.3950614093106114,-0.5191850494740726,0.7446691694146249,-2.4067676458020704,-0.035424327530775304,-0.405948
2022-03-18,STK001,Energy,0.295502642160319,0.5870319201200048,1.4314616772625388,-2.4193464605492254,-0.020225987838841466,-0.13686
2022-03-25,STK001,Energy,0.018354104996850404,1.2386237103201996,0.9353120142928365,-2.3039095695193215,-0.5336757435673146,-0.46907
2022-04-01,STK001,Energy,-0.38970663398440186,0.36787440018353945,0.8295461878367864,-2.3369191789211903,0.892038758110003,0.432639
2022-04-08,STK001,Energy,-0.4040322499366746,1.5100460053958549,0.5478114217197899,-2.4283708431013493,0.7555451901859742,1.068672
2022-04-15,STK001,Energy,-0.33704926977925914,1.2140826967261344,-0.6312525583727555,-2.3313958238964174,0.2220117606592479,0.361211
2022-04-22,STK001,Energy,-0.8126250475157943,0.8747439392262311,-1.408323117529835,-2.3793180584165703,0.5136846125849351,1.28511
2022-04-29,STK001,Energy,-0.8794777123518248,0.8913722615467682,-0.36340143515354756,-2.4422077809646217,-0.37798770895513434,-0.653217
2022-05-06,STK001,Energy,-1.042210163877413,0.3534211383801852,-0.7152672200131812,-2.425343455810651,-0.4993310655094585,0.295385
2022-05-13,STK001,Energy,-0.8058683422794338,0.7061663839233862,-0.5073955940114676,-2.3124996357129284,-0.6019783582723462,0.695412
2022-05-20,STK001,Energy,-0.6424250157995877,2.5549694725290633,-0.8883865152851737,-2.2957751337411656,0.4828774981286641,1.656243
2022-05-27,STK001,Energy,-0.21114601523823975,1.1527942161239761,0.8391040954816315,-2.328130804506934,2.056277583942394,-0.729993
2022-06-03,STK001,Energy,-0.9362150889042675,0.1250425789262251,-0.09117680929093351,-2.3999508795830913,0.3940064728125624,0.932392
2022-06-10,STK001,Energy,-0.5341956797423033,0.7754848665729162,-0.5326611849682192,-2.337583671428609,0.9938772196389757,-0.704315
2022-06-17,STK001,Energy,0.001431693908569339,0.04069715370415246,-0.10200402375832453,-2.3387158494639304,0.5332081165384437,-0.601571
2022-06-24,STK001,Energy,-0.2595912436561505,0.45130916863027204,-1.8860950454049354,-2.4883362959605098,0.20157184714983986,-0.184322
2022-07-01,STK001,Energy,-0.02308485396656489,1.4463501624296182,-1.123681786072832,-2.334170989695617,-0.7227975487301614,0.688536
2022-07-08,STK001,Energy,-0.014533636716949412,1.0267430365552763,0.2620121328609957,-2.3536793212113554,-0.557051202783358,-1.0215
2022-07-15,STK001,Energy,-0.01302527398914588,0.1315026687611422,-0.5633183845789204,-2.2460672928088177,-0.29978279202467806,-1.07652
2022-07-22,STK001,Energy,0.033266785400357345,-0.7499171952885432,-0.8125565812067093,-2.2638668307677423,-0.29392820102212497,-1.098415
2022-07-29,STK001,Energy,-0.4114104594532566,-1.5035159608356672,-1.2278748583411714,-2.3672366554116366,-1.430760580596282,-0.196524
2022-08-05,STK001,Energy,-0.1266955690368874,-0.80834139151134,-0.8459844185154515,-2.3410495260409583,-1.2654234999152467,-0.834165
2022-08-12,STK001,Energy,0.5266545099904736,-0.5908744513458538,-0.1423101202504145,-2.357109517859662,-0.2771279570821752,0.410334
2022-08-19,STK001,Energy,1.1658742345510438,-0.3972373558554946,-0.7770571397836551,-2.386672786798245,-0.3780294360518898,-0.312833
2022-08-26,STK001,Energy,0.8977243351999908,-0.12168596824846573,-1.3986904788902024,-2.431474249888916,-1.0372908007675006,0.568445
2022-09-02,STK001,Energy,0.28287503649917434,0.09836725549823584,-0.8314051108105078,-2.396743139454153,-1.7115983262786931,0.157221
2022-09-09,STK001,Energy,0.5480258729486606,0.32430350480906867,-0.5291106127678438,-2.3860369441973717,-1.411748893652657,1.947049
2022-09-16,STK001,Energy,0.6342354650394766,1.1881158636723361,-0.259640407056133,-2.303571930968598,-2.233325446026009,0.034507
2022-09-23,STK001,Energy,0.9086607702653262,0.1597011419207674,-0.8014941064220238,-2.352661615341735,-3.0004251165472966,-1.142984
2022-09-30,STK001,Energy,0.3592197094933578,-0.17420430414518864,0.4358436353801886,-2.3915666067970287,-1.4020557700175165,-0.066035
2022-10-07,STK001,Energy,0.5640858438147097,-0.5910761340896976,0.2283013683529011,-2.400132585038826,-0.22608939212036905,0.070712
2022-10-14,STK001,Energy,0.11206805928210054,-0.1479746724006231,0.021547211906191025,-2.3412833067027226,-0.8462522751658668,-1.107276
2022-10-21,STK001,Energy,0.005074324395173888,-1.9497373860589986,0.7275879552499336,-2.378984732704394,-1.0113512125949593,1.429326
2022-10-28,STK001,Energy,0.30286386883074945,-1.4708749561761065,0.49934427711010426,-2.4159743208406064,-1.0707683514801352,-0.492773
2022-11-04,STK001,Energy,0.6631736405394928,-1.3722499987682837,-0.05644954029499046,-2.409799063456839,-2.2728653358612436,-0.700095
2022-11-11,STK001,Energy,0.6490659939566573,-0.671558851015129,0.008118996476940546,-2.275165581581052,-1.9101750216898508,-0.120162
2022-11-18,STK001,Energy,1.2318119539668249,-1.3180955476933987,-0.740131652008293,-2.369653067743243,-3.819698541638198,-0.869828
2022-11-25,STK001,Energy,1.4621563191441476,0.1008920962627419,-1.0589661868013516,-2.3082533125939335,-2.5644863514795224,0.999947
2022-12-02,STK001,Energy,0.9693883580702873,-0.9049862017823956,-0.3212295783813479,-2.4515742100722884,-1.0855705662432165,1.033336
2022-12-09,STK001,Energy,1.384654402882176,-0.4941423023032623,-0.18590537689834252,-2.304179484639705,-0.7358339567742145,0.63998
2022-12-16,STK001,Energy,1.8694363913849974,-0.19252899991034836,-0.25346974953908746,-2.324394537990793,0.7659777928788842,1.131598
2022-12-23,STK001,Energy,1.7945481585031913,-0.005148666286741599,0.08492419474833705,-2.3187560355301797,0.7928807600755314,0.199237
2022-12-30,STK001,Energy,,0.1579046078238577,0.31840842204708264,-2.4432279488099415,1.6768006338220944,-0.955195
2023-01-06,STK001,Energy,0.8700769313040991,0.058066482256729515,0.9319637881382491,-2.3617134813231897,1.3733601826967,0.069258
2023-01-13,STK001,Energy,-0.13351222882814906,0.4676555093457331,0.5185691416634289,-2.404231022404526,1.8928584105699162,-0.180527
2023-01-20,STK001,Energy,-0.017152386386699633,0.6439669841454649,0.8765491238005042,-2.421857059144875,0.2346606492942241,-2.039458
2023-01-27,STK001,Energy,-0.8360856808302889,-0.5087581521795692,0.7754388703749749,-2.457334535766389,0.255480275601648,-1.124736
2023-02-03,STK001,Energy,-0.6182223317803889,0.03453422342671683,1.2830038137223612,-2.4171563225392187,-1.7653965591462581,-1.04668
2023-02-10,STK001,Energy,-0.5823033277745128,-0.4170373441846358,1.7857030021844837,-2.4208130585827172,0.5772206552785341,-0.782847
2023-02-17,STK001,Energy,-0.49904860167150206,0.0643776514767582,0.6723814649288894,-2.3240296667508455,1.651470373980748,1.782035
2023-02-24,STK001,Energy,0.7295510865923678,-0.3058582452894234,0.46753458276088256,-2.3936589076537733,2.0528146712243123,0.960356
2023-03-03,STK001,Energy,0.2367843674111284,0.3856763208755286,0.6231086293780778,-2.3710779747367283,1.6051476645911078,1.384666
2023-03-10,STK001,Energy,0.5272429212183446,-0.345901513251868,0.61433143887764,-2.303254700725249,1.7963717764909521,0.907934
2023-03-17,STK001,Energy,0.3608377009658865,,-0.14872103488939176,-2.359744735391634,1.9999008708624437,1.473182
2023-03-24,STK001,Energy,0.051464078372373795,0.7888074148903864,-0.5313771618896888,-2.3991119803938874,2.0307536560411727,0.233407
2023-03-31,STK001,Energy,-0.5690208208932723,-0.2825999625167817,0.35233168727527264,-2.3531086923198328,1.9627391537754701,1.652031
2023-04-07,STK001,Energy,-0.7065430369973327,-0.17145860568636026,0.6027044141275291,-2.4024970732854114,1.3050527659678224,-1.369422
2023-04-14,STK001,Energy,-1.2153256233410341,-0.3479192429450956,0.4996892054411741,-2.4511059718620025,-0.013124852733970049,0.183575
2023-04-21,STK001,Energy,-0.8687442999837707,0.3125034020851237,0.9135205164543846,-2.344626341921047,1.6613319658268022,-1.207501
2023-04-28,STK001,Energy,-0.999417305669801,-1.107800085901896,0.7636980368440818,-2.3309268073104983,-0.23879376903330415,1.139836
2023-05-05,STK001,Energy,-0.01426778483903712,-1.4968262787113604,0.39229069091887236,-2.3730135682506712,-0.503448074432358,0.103772
2023-05-12,STK001,Energy,-0.7316427310086674,-0.9269661561121523,-0.596880734209237,-2.3698441334211138,-0.8530560164825782,0.956014
2023-05-19,STK001,Energy,-0.39731088505663975,-0.5292106747244083,-0.059207003855218265,-2.3844872474102683,-1.9419155297282202,-1.938005
2023-05-26,STK001,Energy,-0.8654179494226735,-1.0332067708393604,-0.5870237809927271,-2.285957776672903,-2.7174626315543158,-0.889661
2023-06-02,STK001,Energy,-0.8774957793340312,0.03256434580076686,-0.37284203440177943,-2.348319420473568,-1.8965325615872628,-2.260758
2023-06-09,STK001,Energy,-1.4371353199098753,-0.7606987776325771,0.37781442649544106,-2.369693591292181,-2.4322329995930945,-0.129105
2023-06-16,STK001,Energy,-1.318069123006735,-1.016089293128335,0.2728463583515583,-2.314881260587242,-2.1513302333234003,-0.732846
2023-06-23,STK001,Energy,-0.7814783418476939,-0.43572633527578425,-0.40312505143246613,-2.310382617361191,-1.5669619446991425,0.333365
2023-06-30,STK001,Energy,-1.0166938104366103,-1.5316572890702955,0.43950370552515605,-2.341122614309697,-1.2814407105822163,0.059347
2023-07-07,STK001,Energy,-0.06529767136588822,-1.0811398423297804,1.249969419566171,-2.3149675893897044,-0.5408161867196183,-2.287175
2023-07-14,STK001,Energy,0.7155096587942134,-2.270235401063131,0.571994195860096,-2.335503198608491,-1.5145646485094209,-1.569857
2023-07-21,STK001,Energy,0.708988062664242,-1.455280407914892,1.2223298568153642,-2.360844056004021,-0.9603831304829182,0.327123
2023-07-28,STK001,Energy,0.9374319647059443,-0.3274456421441336,0.042961854109074556,-2.313655902419376,-0.0986746001653212,0.897261
2023-08-04,STK001,Energy,0.7638169798447539,0.38264346181104286,-0.4488160444666919,-2.4100323140815347,1.2282802298720856,-1.944716
2023-08-11,STK001,Energy,0.02787785533478228,0.36427341713335964,0.006312778126879992,-2.411049509868286,0.841667464792913,0.099726
2023-08-18,STK001,Energy,-0.05513801561174621,0.732194184646247,0.22905385849545062,-2.338512078099363,-0.7612006361586796,-0.841463
2023-08-25,STK001,Energy,-0.34183446026088177,0.7178213112377976,0.3183732259505547,-2.397239827575406,-0.25782655360875606,-0.726204
2023-09-01,STK001,Energy,-0.9258017018648317,1.832490607888041,0.4410365821645539,-2.3222297003741126,1.354513652291655,-0.404065
2023-09-08,STK001,Energy,-1.1768845211265035,0.7550580174398414,0.31967702504151513,-2.350780962565006,2.1926213002333146,0.389296
